
Access Point Information
_________________________

Sample No.,Time,SSID,Channel,Encyption,RSSI,Supported Rates,MAC Address,Network Type,Infrastructure Mode,First Seen Time,Last Seen Time
4,11:42:17:511 14-Dec-2019,"CMCC-EDU",11,? (WEP),-62,"54,48,36,24,18,12,9,6,2 Mb/s",8C-79-67-01-6B-71,G (OFDM24),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"AAAAA2",1,? (WEP),-41,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",88-25-93-F8-36-F0,N (HT),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"AAAAA1",1,? (WEP),-13,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",88-25-93-F8-6A-46,N (HT),??????,10:06:14 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"Honor 9",6,? (WPA2),-59,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",B0-E5-ED-B1-85-0C,N (HT),??????,10:46:54 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT",6,? (WEP),-73,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-87-30,N (HT),??????,10:05:10 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT",11,? (WEP),-56,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-56-30,N (HT),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT",11,? (WEP),-74,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-52-30,N (HT),??????,10:05:17 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT",40,? (WEP),-83,"156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-56-20,N (HT),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT",44,? (WEP),-58,"156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-53-60,N (HT),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT",149,? (WEP),-70,"156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-6B-60,N (HT),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT-CHINANET",6,? (WEP),-71,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-87-31,N (HT),??????,10:05:10 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT-CHINANET",11,? (WEP),-58,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-56-31,N (HT),??????,10:04:42 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT-CHINANET",11,? (WEP),-74,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",70-BA-EF-C7-52-31,N (HT),??????,10:04:56 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT-CHINANET",40,? (WEP),-83,"156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-56-21,N (HT),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT-CHINANET",44,? (WEP),-58,"156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-53-61,N (HT),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"NJUPT-CHINANET",149,? (WEP),-70,"156,54,48,39,36,24,19,18 Mb/s",70-BA-EF-C7-6B-61,N (HT),??????,10:04:20 14-Dec-2019,11:42:17 14-Dec-2019
4,11:42:17:511 14-Dec-2019,"Room_528",11,? (WPA2),-70,"156,117,54,48,39,36,24,19,19,18,16,6 Mb/s",48-0E-EC-2F-D8-F6,N (HT),??????,10:04:27 14-Dec-2019,11:42:17 14-Dec-2019
